Age,Gender,Occupation,Income,Product_Category,Purchased
37,Female,Self-employed,32163,Health,0
63,Male,Student,82923,Cosmetics,0
65,Male,Self-employed,30520,Books,0
17,Female,Unemployed,59798,Books,0
48,Female,Unemployed,64192,Books,0
52,Female,Self-employed,77281,Groceries,1
48,Male,Unemployed,37641,Electronics,0
40,Female,Student,52528,Cosmetics,1
27,Male,Student,30860,Clothing,1
49,Female,Unemployed,94692,Cosmetics,1
60,Male,Unemployed,47386,Cosmetics,0
19,Male,Self-employed,23477,Clothing,0
15,Female,Student,30984,Health,0
31,Female,Employee,70282,Groceries,1
41,Male,Employee,46404,Electronics,1
41,Male,Student,48070,Clothing,1
31,Male,Self-employed,89752,Health,0
54,Male,Employee,88813,Cosmetics,0
63,Male,Student,32569,Clothing,1
19,Male,Employee,89267,Health,0
46,Male,Unemployed,67177,Electronics,0
54,Female,Self-employed,16014,Clothing,0
44,Female,Student,88321,Cosmetics,1
55,Male,Self-employed,20346,Groceries,1
37,Female,Student,57796,Clothing,1
23,Male,Self-employed,77576,Books,0
49,Female,Unemployed,96965,Cosmetics,1
65,Female,Self-employed,49631,Clothing,1
65,Male,Self-employed,18864,Electronics,0
34,Female,Unemployed,66310,Cosmetics,1
31,Female,Unemployed,80276,Books,0
59,Male,Employee,19534,Cosmetics,0
53,Male,Unemployed,12034,Electronics,0
35,Female,Self-employed,65026,Groceries,1
43,Male,Employee,33132,Electronics,0
59,Male,Employee,89620,Clothing,1
34,Female,Self-employed,91144,Electronics,1
16,Female,Unemployed,54378,Electronics,0
18,Female,Student,76059,Books,0
43,Female,Employee,23745,Clothing,0
48,Female,Employee,66450,Cosmetics,1
43,Female,Unemployed,42611,Books,0
31,Male,Student,69765,Groceries,1
55,Female,Employee,92991,Cosmetics,1
47,Female,Student,88909,Electronics,0
26,Male,Self-employed,76040,Groceries,1
22,Male,Student,94045,Cosmetics,0
56,Male,Employee,58862,Electronics,1
36,Female,Student,96497,Cosmetics,1
37,Female,Self-employed,43693,Health,0
39,Male,Employee,67790,Electronics,1
54,Male,Student,56322,Cosmetics,0
62,Male,Student,79598,Health,1
33,Male,Unemployed,61243,Electronics,0
30,Female,Student,66730,Electronics,0
15,Male,Employee,46395,Groceries,1
29,Male,Employee,33222,Groceries,1
38,Female,Employee,67070,Clothing,1
43,Female,Employee,91825,Clothing,1
26,Male,Self-employed,49395,Books,0
17,Male,Student,99754,Electronics,0
44,Female,Employee,84024,Groceries,1
30,Male,Employee,89209,Cosmetics,0
44,Female,Self-employed,84545,Clothing,1
17,Male,Unemployed,72724,Books,0
30,Female,Employee,69603,Health,0
50,Male,Unemployed,31446,Cosmetics,0
51,Female,Unemployed,91132,Groceries,1
22,Female,Student,57674,Cosmetics,1
21,Male,Self-employed,84258,Cosmetics,0
24,Male,Self-employed,52511,Electronics,1
45,Female,Employee,55254,Groceries,1
16,Female,Self-employed,72647,Clothing,1
46,Female,Unemployed,16355,Clothing,0
22,Female,Employee,43344,Clothing,1
62,Female,Employee,23713,Clothing,0
58,Female,Self-employed,10497,Groceries,0
49,Male,Unemployed,30558,Health,1
26,Female,Self-employed,33151,Books,0
50,Female,Unemployed,92708,Groceries,1
62,Male,Student,98801,Groceries,1
44,Female,Employee,16952,Groceries,1
42,Male,Employee,91041,Electronics,1
32,Male,Employee,18003,Groceries,1
54,Female,Self-employed,23738,Clothing,0
47,Female,Employee,91535,Health,1
65,Male,Student,85532,Groceries,1
47,Female,Student,36032,Health,1
31,Female,Unemployed,22944,Cosmetics,1
25,Male,Unemployed,84659,Clothing,1
27,Male,Unemployed,28206,Clothing,1
32,Male,Employee,20054,Groceries,1
33,Female,Self-employed,87464,Cosmetics,1
22,Male,Employee,65360,Cosmetics,0
17,Female,Employee,91937,Books,0
42,Male,Student,78860,Health,0
21,Female,Student,54317,Health,0
30,Male,Unemployed,10294,Clothing,0
22,Male,Student,10693,Cosmetics,0
50,Male,Employee,89587,Books,0
45,Female,Self-employed,97309,Cosmetics,1
59,Female,Unemployed,84896,Groceries,1
30,Female,Student,57854,Books,0
42,Female,Student,33550,Cosmetics,1
44,Male,Student,26376,Groceries,1
15,Female,Self-employed,68140,Cosmetics,1
53,Male,Unemployed,10832,Cosmetics,0
32,Male,Self-employed,98720,Cosmetics,0
50,Male,Employee,78621,Health,1
47,Female,Student,88284,Clothing,1
36,Female,Unemployed,99946,Electronics,0
50,Female,Self-employed,50881,Books,0
27,Female,Employee,94539,Cosmetics,1
47,Male,Unemployed,48070,Groceries,1
44,Female,Unemployed,99868,Cosmetics,1
53,Female,Unemployed,34332,Books,0
56,Female,Unemployed,39888,Clothing,1
26,Female,Self-employed,89403,Health,0
15,Female,Employee,46734,Health,0
58,Male,Employee,36234,Health,1
35,Male,Employee,74464,Books,0
31,Female,Self-employed,48908,Electronics,1
38,Female,Student,27172,Clothing,1
28,Female,Self-employed,33484,Books,0
26,Male,Self-employed,50594,Groceries,1
17,Female,Unemployed,65067,Cosmetics,1
58,Male,Self-employed,20575,Clothing,0
35,Male,Self-employed,12348,Clothing,0
27,Female,Unemployed,90198,Books,0
26,Male,Student,60384,Books,0
58,Male,Student,26102,Clothing,1
28,Male,Employee,65409,Health,0
63,Female,Student,83482,Clothing,1
51,Female,Student,45828,Health,1
37,Female,Student,18324,Cosmetics,0
25,Male,Employee,47999,Books,0
54,Female,Self-employed,60671,Groceries,1
42,Male,Employee,93259,Cosmetics,0
32,Male,Employee,82134,Cosmetics,0
44,Female,Employee,12303,Electronics,0
29,Male,Unemployed,12850,Groceries,0
19,Male,Self-employed,86290,Books,0
61,Female,Unemployed,62715,Health,1
50,Male,Student,59301,Books,0
35,Male,Student,52768,Cosmetics,0
27,Female,Student,84131,Cosmetics,1
34,Female,Self-employed,25692,Groceries,1
30,Female,Self-employed,56189,Cosmetics,1
32,Female,Self-employed,27207,Clothing,1
55,Female,Self-employed,48270,Cosmetics,1
18,Female,Self-employed,71392,Electronics,1
60,Female,Self-employed,11537,Books,0
61,Male,Unemployed,82492,Books,0
26,Male,Self-employed,40551,Clothing,1
60,Female,Unemployed,59375,Books,0
39,Male,Self-employed,55919,Health,0
25,Female,Unemployed,73511,Books,0
55,Male,Student,92327,Groceries,1
43,Male,Self-employed,68721,Clothing,1
50,Male,Self-employed,36751,Books,0
60,Female,Self-employed,44973,Books,0
62,Female,Unemployed,72610,Cosmetics,1
44,Male,Self-employed,10286,Health,0
27,Female,Self-employed,66314,Books,0
19,Male,Student,34713,Groceries,1
59,Female,Unemployed,14872,Electronics,0
58,Male,Employee,63107,Groceries,1
33,Female,Self-employed,39574,Electronics,0
39,Female,Self-employed,37687,Books,0
57,Male,Unemployed,62490,Clothing,1
55,Female,Self-employed,64277,Electronics,1
28,Female,Student,92667,Groceries,1
50,Male,Student,43377,Clothing,1
52,Male,Student,45163,Electronics,0
48,Male,Self-employed,40458,Electronics,1
28,Female,Student,89868,Cosmetics,1
56,Male,Student,92176,Health,1
16,Male,Employee,83633,Health,0
61,Female,Unemployed,97531,Cosmetics,1
54,Female,Self-employed,80496,Health,1
30,Female,Unemployed,88239,Electronics,0
62,Female,Self-employed,70833,Cosmetics,1
18,Female,Employee,32464,Clothing,1
41,Female,Self-employed,44379,Cosmetics,1
18,Female,Self-employed,32265,Cosmetics,1
34,Male,Student,96364,Clothing,1
42,Female,Unemployed,60460,Books,0
49,Male,Unemployed,53440,Cosmetics,0
47,Female,Self-employed,90152,Clothing,1
51,Male,Employee,18150,Groceries,1
30,Female,Self-employed,58726,Electronics,1
26,Female,Self-employed,91430,Groceries,1
54,Male,Unemployed,89583,Electronics,0
40,Female,Self-employed,30644,Health,0
30,Female,Student,15161,Clothing,0
43,Male,Self-employed,95048,Books,0
30,Female,Unemployed,26830,Cosmetics,1
29,Male,Self-employed,76758,Groceries,1
53,Male,Employee,45325,Health,1
49,Female,Self-employed,66506,Cosmetics,1
54,Male,Self-employed,80305,Groceries,1
48,Female,Employee,94986,Books,0
29,Female,Student,64412,Clothing,1
50,Female,Unemployed,97200,Groceries,1
17,Male,Unemployed,87918,Clothing,1
19,Female,Employee,26347,Clothing,1
18,Female,Student,39055,Cosmetics,1
20,Male,Self-employed,77696,Groceries,1
28,Female,Unemployed,69063,Books,0
23,Female,Self-employed,12292,Electronics,0
24,Female,Student,20819,Electronics,0
62,Male,Student,77949,Health,1
39,Female,Self-employed,86053,Electronics,1
46,Female,Student,90022,Cosmetics,1
55,Male,Unemployed,14681,Cosmetics,0
46,Male,Unemployed,79036,Books,0
47,Female,Unemployed,90117,Health,1
48,Female,Employee,68778,Electronics,1
21,Male,Self-employed,64315,Electronics,1
18,Male,Student,13946,Electronics,0
64,Female,Self-employed,91472,Books,0
22,Male,Employee,50477,Groceries,1
36,Male,Unemployed,33161,Health,0
60,Male,Employee,87724,Clothing,1
41,Male,Student,92046,Health,0
20,Male,Employee,94515,Health,0
23,Female,Unemployed,85664,Health,0
45,Female,Self-employed,32070,Health,0
65,Female,Employee,58175,Books,0
16,Male,Student,67205,Books,0
40,Female,Unemployed,17135,Electronics,0
61,Male,Student,25834,Groceries,1
58,Male,Self-employed,36234,Books,0
45,Male,Employee,48835,Books,0
35,Male,Student,65775,Cosmetics,0
44,Male,Employee,26581,Clothing,1
41,Male,Self-employed,20951,Clothing,0
56,Female,Student,91179,Books,0
55,Female,Student,99674,Books,0
54,Male,Student,36955,Health,1
29,Male,Student,39624,Books,0
27,Male,Self-employed,96680,Groceries,1
26,Male,Self-employed,52697,Cosmetics,0
59,Female,Student,94267,Health,1
25,Male,Unemployed,90832,Electronics,0
56,Male,Unemployed,25883,Electronics,0
45,Male,Unemployed,73946,Health,0
54,Female,Self-employed,63530,Electronics,1
49,Female,Student,22758,Cosmetics,1
20,Male,Student,43015,Books,0
15,Male,Employee,17090,Books,0
25,Male,Unemployed,48678,Health,0
28,Female,Self-employed,53916,Clothing,1
17,Male,Unemployed,81315,Electronics,0
15,Female,Employee,47986,Cosmetics,1
32,Female,Self-employed,85267,Groceries,1
59,Male,Employee,62862,Books,0
46,Male,Employee,90542,Electronics,1
22,Female,Unemployed,84957,Cosmetics,1
21,Male,Employee,86904,Health,0
23,Female,Unemployed,23618,Clothing,0
33,Male,Employee,92084,Electronics,1
48,Female,Employee,92057,Cosmetics,1
27,Male,Self-employed,72593,Groceries,1
59,Female,Unemployed,80840,Groceries,1
58,Female,Unemployed,86989,Groceries,1
65,Male,Self-employed,67327,Health,1
58,Male,Student,20994,Cosmetics,0
32,Male,Student,59619,Cosmetics,0
17,Female,Student,75029,Books,0
29,Male,Student,44482,Groceries,1
57,Female,Self-employed,57196,Books,0
21,Male,Unemployed,29814,Groceries,1
19,Male,Self-employed,96940,Cosmetics,0
52,Male,Self-employed,34210,Electronics,0
16,Female,Employee,66249,Clothing,1
42,Male,Self-employed,63945,Groceries,1
48,Male,Unemployed,99737,Health,1
39,Male,Employee,73596,Books,0
39,Male,Student,90832,Clothing,1
51,Female,Student,96313,Electronics,0
43,Female,Unemployed,73861,Electronics,0
35,Female,Student,14348,Health,0
34,Male,Employee,64841,Electronics,1
37,Female,Student,57118,Health,0
57,Male,Student,91850,Groceries,1
65,Female,Employee,66854,Electronics,1
28,Male,Self-employed,19585,Books,0
31,Male,Unemployed,75082,Electronics,0
44,Male,Employee,57782,Cosmetics,0
63,Male,Employee,83431,Electronics,1
64,Female,Unemployed,10388,Health,1
15,Female,Student,54001,Books,0
29,Male,Unemployed,54823,Electronics,0
25,Male,Self-employed,46738,Books,0
37,Male,Employee,45903,Books,0
34,Female,Unemployed,84859,Clothing,1
61,Male,Unemployed,65823,Electronics,0
43,Male,Employee,36892,Groceries,1
53,Male,Self-employed,13876,Cosmetics,0
46,Male,Self-employed,54706,Health,1
44,Female,Student,10191,Health,0
21,Female,Student,26017,Health,0
62,Male,Unemployed,60095,Cosmetics,0
15,Female,Self-employed,22887,Clothing,0
20,Female,Self-employed,62028,Health,0
23,Female,Self-employed,52563,Cosmetics,1
46,Female,Self-employed,37696,Groceries,1
27,Female,Unemployed,23662,Groceries,1
60,Female,Employee,93903,Clothing,1
51,Female,Employee,54554,Books,0
16,Female,Unemployed,99924,Clothing,1
61,Male,Student,34938,Clothing,1
53,Female,Student,89396,Clothing,1
40,Female,Student,60242,Cosmetics,1
29,Male,Self-employed,56424,Clothing,1
42,Male,Unemployed,40569,Health,0
22,Female,Self-employed,88915,Electronics,1
46,Female,Self-employed,74410,Clothing,1
50,Male,Self-employed,36078,Clothing,1
39,Male,Student,86149,Clothing,1
51,Male,Unemployed,16919,Cosmetics,0
49,Female,Employee,60338,Groceries,1
15,Female,Unemployed,85302,Clothing,1
51,Male,Employee,30405,Health,1
50,Male,Student,29386,Groceries,1
62,Female,Employee,63453,Health,1
52,Male,Unemployed,11548,Electronics,0
63,Female,Unemployed,17220,Health,1
59,Female,Self-employed,90279,Groceries,1
41,Male,Student,27905,Cosmetics,0
33,Female,Student,91834,Health,0
27,Female,Unemployed,91137,Electronics,0
56,Male,Employee,30744,Groceries,1
15,Male,Self-employed,12897,Electronics,0
25,Female,Self-employed,81898,Clothing,1
64,Male,Employee,72978,Groceries,1
25,Male,Self-employed,37688,Health,0
52,Female,Self-employed,79302,Cosmetics,1
30,Female,Self-employed,92796,Cosmetics,1
28,Female,Self-employed,62355,Books,0
19,Male,Employee,58268,Groceries,1
45,Male,Self-employed,82970,Cosmetics,0
24,Female,Self-employed,10831,Groceries,0
52,Female,Employee,57110,Cosmetics,1
30,Male,Student,74779,Groceries,1
59,Female,Employee,49217,Cosmetics,1
63,Female,Self-employed,39322,Books,0
65,Female,Unemployed,29199,Health,1
35,Male,Employee,17416,Groceries,1
63,Male,Self-employed,19574,Books,0
40,Female,Student,97948,Health,0
28,Male,Employee,66461,Groceries,1
39,Female,Employee,58664,Groceries,1
23,Female,Self-employed,43342,Books,0
43,Male,Employee,61334,Health,0
27,Female,Employee,60017,Electronics,1
28,Female,Self-employed,49763,Cosmetics,1
53,Female,Employee,95258,Cosmetics,1
57,Male,Unemployed,66957,Books,0
37,Male,Self-employed,53402,Clothing,1
63,Male,Employee,84454,Clothing,1
52,Female,Unemployed,58956,Groceries,1
40,Female,Employee,50798,Groceries,1
29,Male,Unemployed,38330,Groceries,1
42,Female,Employee,81479,Books,0
23,Male,Student,50943,Electronics,0
57,Male,Student,18566,Clothing,0
23,Male,Unemployed,83362,Health,0
28,Female,Employee,44647,Clothing,1
50,Female,Student,67996,Groceries,1
61,Male,Self-employed,87605,Clothing,1
35,Female,Self-employed,51635,Electronics,1
36,Male,Self-employed,93761,Cosmetics,0
17,Female,Self-employed,51944,Clothing,1
33,Male,Unemployed,79674,Health,0
58,Male,Self-employed,59137,Cosmetics,0
26,Male,Unemployed,43837,Groceries,1
43,Female,Employee,61402,Health,0
31,Female,Unemployed,29034,Cosmetics,1
44,Male,Employee,19542,Health,0
17,Female,Student,30866,Clothing,1
20,Male,Unemployed,65596,Clothing,1
21,Female,Self-employed,70908,Health,0
46,Female,Employee,28241,Electronics,0
18,Female,Student,44457,Electronics,0
43,Male,Student,14436,Health,0
51,Male,Employee,24601,Groceries,1
51,Male,Unemployed,45219,Books,0
26,Male,Student,15945,Books,1
35,Female,Employee,83963,Cosmetics,1
34,Female,Student,17222,Electronics,0
58,Female,Student,92721,Books,0
50,Female,Self-employed,94477,Clothing,1
19,Male,Student,19946,Electronics,0
30,Male,Employee,62925,Cosmetics,0
42,Female,Student,23154,Cosmetics,1
54,Male,Student,34662,Electronics,0
21,Male,Unemployed,38494,Health,0
42,Male,Student,54833,Electronics,0
44,Female,Self-employed,28088,Groceries,1
46,Female,Unemployed,88494,Health,1
43,Male,Unemployed,16135,Clothing,0
33,Female,Employee,61448,Electronics,1
56,Female,Student,19454,Clothing,0
58,Male,Self-employed,94343,Health,1
46,Female,Self-employed,96032,Health,1
18,Female,Employee,73860,Cosmetics,1
51,Female,Self-employed,72495,Books,0
52,Female,Unemployed,63244,Clothing,1
16,Female,Student,18564,Clothing,0
64,Male,Self-employed,47109,Health,1
33,Male,Self-employed,91090,Groceries,1
45,Male,Self-employed,61063,Health,0
31,Female,Self-employed,66093,Health,0
49,Female,Self-employed,54260,Electronics,1
16,Female,Employee,58517,Books,0
40,Female,Student,40368,Books,0
36,Female,Self-employed,52160,Groceries,1
40,Male,Unemployed,55593,Cosmetics,0
58,Male,Employee,16042,Clothing,0
63,Male,Employee,23883,Groceries,1
62,Female,Self-employed,21486,Electronics,0
49,Male,Employee,29574,Groceries,1
16,Male,Unemployed,42712,Books,0
58,Female,Unemployed,56240,Electronics,0
32,Male,Self-employed,15969,Groceries,1
20,Male,Unemployed,33375,Cosmetics,0
21,Female,Unemployed,85357,Groceries,1
56,Male,Unemployed,67500,Books,0
20,Female,Unemployed,78253,Groceries,1
31,Male,Employee,94013,Books,0
49,Female,Self-employed,27073,Books,0
41,Female,Unemployed,97279,Groceries,1
51,Male,Employee,10533,Clothing,0
40,Male,Employee,29033,Books,0
34,Female,Unemployed,91827,Cosmetics,1
55,Female,Self-employed,16923,Electronics,0
54,Male,Self-employed,97708,Clothing,1
28,Male,Self-employed,88672,Electronics,1
53,Male,Unemployed,43203,Clothing,1
20,Male,Student,72934,Electronics,0
58,Female,Student,58857,Books,0
63,Female,Employee,27460,Health,1
37,Female,Student,27574,Books,1
36,Male,Unemployed,99066,Health,0
64,Female,Employee,61480,Books,0
29,Female,Student,59653,Books,0
47,Male,Self-employed,92238,Health,1
33,Male,Self-employed,48959,Books,0
45,Female,Employee,56007,Groceries,1
50,Male,Self-employed,58103,Cosmetics,0
32,Male,Employee,28401,Health,0
25,Male,Self-employed,54038,Electronics,1
62,Male,Employee,62962,Clothing,1
39,Male,Employee,35020,Electronics,0
47,Female,Student,75625,Clothing,1
60,Female,Unemployed,27928,Books,0
52,Female,Unemployed,73460,Cosmetics,1
18,Female,Self-employed,70923,Electronics,1
48,Female,Employee,18759,Clothing,0
39,Female,Student,93533,Groceries,1
51,Female,Unemployed,17165,Groceries,1
51,Female,Student,35378,Electronics,0
15,Male,Student,17864,Health,0
48,Female,Employee,93455,Groceries,1
60,Male,Self-employed,62416,Cosmetics,0
34,Female,Self-employed,50180,Electronics,1
43,Male,Self-employed,95422,Clothing,1
25,Female,Unemployed,95331,Electronics,0
22,Female,Student,11106,Books,1
64,Female,Employee,27272,Groceries,1
60,Male,Student,20090,Electronics,0
32,Male,Self-employed,84449,Electronics,1
58,Female,Unemployed,96294,Electronics,0
59,Female,Student,45858,Health,1
39,Male,Student,29026,Cosmetics,0
33,Male,Employee,88856,Books,0
31,Female,Unemployed,78334,Health,0
55,Female,Self-employed,49621,Books,0
15,Female,Self-employed,32923,Cosmetics,1
46,Male,Student,37240,Cosmetics,0
41,Female,Self-employed,73503,Electronics,1
29,Female,Employee,91484,Electronics,1
18,Male,Self-employed,87433,Cosmetics,0
37,Male,Self-employed,92190,Cosmetics,0
21,Male,Self-employed,77980,Electronics,1
16,Female,Student,84709,Clothing,1
30,Male,Self-employed,96986,Health,0
50,Female,Student,21733,Electronics,0
28,Male,Unemployed,21744,Electronics,0
44,Male,Self-employed,32195,Groceries,1
39,Female,Unemployed,43239,Health,0
64,Male,Employee,83290,Groceries,1
18,Male,Self-employed,86060,Clothing,1
54,Male,Self-employed,35203,Health,1
44,Male,Unemployed,72988,Clothing,1
61,Male,Self-employed,87827,Electronics,1
46,Male,Employee,13484,Books,0
56,Female,Unemployed,34292,Clothing,1
25,Female,Student,75907,Books,0
43,Female,Student,40509,Electronics,0
24,Female,Self-employed,41336,Electronics,1
32,Female,Self-employed,98279,Clothing,1
43,Male,Unemployed,27008,Clothing,1
50,Female,Employee,30071,Health,1
64,Female,Student,61090,Books,0
29,Male,Self-employed,96167,Clothing,1
34,Female,Unemployed,79083,Cosmetics,1
